next_meeting,word_count,next_rate,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2007-08-10,1906.0,5.25,0.012076141312718391,0.0,0.19023309648036957,0.0,0.0,0.0,0.5875585079193115,0.18297159671783447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-16,63.0,5.25,0.9415214657783508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-18,3254.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538516998291016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-31,3327.3333333333335,4.5,0.11091535352170467,0.0,0.0,0.0,0.0,0.15879224240779877,0.4330275282263756,0.29132188111543655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-06,2708.3333333333335,4.5,0.01435820758342743,0.0,0.03358274698257446,0.0,0.0,0.416829377412796,0.25384119153022766,0.27555350959300995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-09,2849.0,4.25,0.05622103437781334,0.0,0.0,0.0,0.0,0.49353303480893373,0.25588899850845337,0.18205063045024872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-21,2805.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-30,132.0,3.0,0.22735284268856049,0.0,0.0,0.0,0.0,0.7551655173301697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-10,2862.4,3.0,0.027957167476415634,0.0,0.0,0.0,0.0,0.49123188853263855,0.3414536118507385,0.13042449951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-18,2058.5,2.25,0.9840689301490784,0.0,0.0,0.0,0.0,0.013785099610686302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-30,2082.6666666666665,2.0,0.06905504316091537,0.0,0.0,0.0,0.0,0.4112270772457123,0.30689311027526855,0.2047933042049408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-25,2793.7,2.0,0.03802426904439926,0.0,0.0,0.0,0.0,0.4672377407550812,0.20817021653056145,0.2787111699581146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-24,2011.5,2.0,0.0,0.0,0.0,0.0,0.0,0.9831541180610657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-16,2216.5,2.0,0.0654476135969162,0.0,0.0,0.0,0.0,0.44071030616760254,0.24439262971282005,0.2408464550971985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-29,1845.5,2.0,0.07758715748786926,0.0,0.0,0.0,0.0,0.27936872839927673,0.21531586349010468,0.4086592495441437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-29,1913.8,1.0,0.3426208794116974,0.0,0.0,0.0,0.0,0.40443289279937744,0.0292122233659029,0.22032530605793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-25,2946.25,0.0,0.4141688346862793,0.0,0.0,0.0,0.0,0.0,0.3823484778404236,0.19316571950912476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-16,2487.0,0.0,0.8773610591888428,0.0,0.0,0.0,0.0,0.0,0.1076052114367485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-16,3378.25,0.0,0.3296205550432205,0.0,0.0,0.0,0.0,0.153477743268013,0.1377449482679367,0.37296584248542786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-07,4350.5,0.0,0.24498745054006577,0.0,0.0,0.0,0.0,0.1289699524641037,0.20080365240573883,0.4210422784090042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-18,2733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-29,3243.0,0.0,0.2112639993429184,0.0,0.0,0.0,0.10453004390001297,0.01817539520561695,0.1348320096731186,0.5279879570007324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-03,2946.6666666666665,0.0,0.13893549516797066,0.0,0.0,0.0,0.0,0.03233899548649788,0.12423184514045715,0.6979299187660217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-24,1502.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-12,2858.1666666666665,0.0,0.11786646768450737,0.0,0.0,0.0,0.0,0.01683643087744713,0.134007066488266,0.7266623675823212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-23,3705.0,0.0,0.06407687067985535,0.0,0.0,0.0,0.0,0.015464277006685734,0.1297703981399536,0.784733384847641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-04,3121.714285714286,0.0,0.02277028188109398,0.0,0.043010931462049484,0.0,0.0,0.0,0.1326170414686203,0.7967323660850525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-16,3049.4,0.0,0.026545658707618713,0.0,0.02849898487329483,0.0,0.0,0.0,0.09176463633775711,0.8482396304607391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-27,4403.333333333333,0.0,0.057369355112314224,0.0,0.007706684060394764,0.0,0.08974902424961329,0.0,0.10661854594945908,0.7358496487140656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-16,3262.4,0.0,0.03762698173522949,0.0,0.005005096085369587,0.0,0.08149208873510361,0.07148623466491699,0.17577600479125977,0.6266847550868988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-28,2033.1818181818182,0.0,0.032653287053108215,0.0,0.009783328510820866,0.0,0.05816896352916956,0.08444265276193619,0.12088993936777115,0.6916481852531433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-09,2820.0,0.0,0.02027127705514431,0.0,0.016575282905250788,0.0,0.06760424375534058,0.09019677340984344,0.08041705191135406,0.7223767042160034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,1744.5,0.0,0.9848925471305847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,3065.6,0.0,0.0368618369102478,0.0,0.016685685142874718,0.0,0.0,0.11633653938770294,0.10456018149852753,0.7201926708221436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-21,4758.5,0.0,0.0,0.0,0.05243646167218685,0.0,0.0,0.018605083227157593,0.08781030774116516,0.8334114849567413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-15,2656.1666666666665,0.0,0.00568595202639699,0.0,0.05598584841936827,0.0,0.0,0.028612380847334862,0.06778671592473984,0.838024914264679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-03,1844.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-14,3040.75,0.0,0.014638722874224186,0.0,0.0344877615571022,0.0,0.0,0.02443215809762478,0.04723087325692177,0.8756194114685059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-26,2850.0,0.0,0.0,0.0,0.022131577134132385,0.0,0.0,0.027236267924308777,0.08946634083986282,0.857523113489151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-15,2836.75,0.0,0.008407012559473515,0.0,0.0,0.0,0.0,0.0,0.19107019901275635,0.7949001491069794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-27,2825.4,0.0,0.0,0.0,0.032345306128263474,0.0,0.0,0.0,0.024909285828471184,0.9372678399085999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-22,2616.0,0.0,0.014873969368636608,0.0,0.014156173914670944,0.0,0.0,0.0,0.020947836339473724,0.9446035623550415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-01,2610.75,0.0,0.0,0.00870254635810852,0.04273312911391258,0.0,0.0,0.02468487061560154,0.04434783011674881,0.8742052316665649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-21,2545.6,0.0,0.0,0.0,0.017212245613336563,0.0,0.0,0.034635309129953384,0.055824827402830124,0.8856476545333862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-02,3340.2,0.0,0.03277440369129181,0.006356953643262386,0.020479067228734493,0.0,0.0,0.09834804385900497,0.029962241649627686,0.807158887386322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-28,2580.0,0.0,0.0221650879830122,0.0,0.022841759026050568,0.0,0.0,0.09588828682899475,0.017170390114188194,0.8384097218513489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-25,3469.5,0.0,0.03600466251373291,0.0,0.0,0.0,0.0,0.10652641952037811,0.012430815026164055,0.8410718739032745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-13,3247.8,0.0,0.02288762666285038,0.0,0.0,0.0,0.0,0.08226605504751205,0.14589045941829681,0.7425324320793152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-25,2648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726650133728981,0.025116249918937683,0.8986088037490845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-20,2888.75,0.0,0.0,0.0,0.03475808724761009,0.0,0.0,0.06937021017074585,0.018223218619823456,0.874106228351593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,2465.0,0.0,0.00596627639606595,0.0,0.022606655955314636,0.0,0.0,0.0621262788772583,0.0,0.9062113165855408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-13,2677.4,0.0,0.0,0.0,0.032395489513874054,0.0,0.0,0.07094398140907288,0.0,0.8903062045574188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-24,3237.5,0.0,0.0,0.00679057789966464,0.014570401981472969,0.0,0.0,0.06118922308087349,0.005134781822562218,0.9093441069126129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-12,3341.75,0.0,0.0,0.0,0.0,0.0,0.0,0.05565266311168671,0.013776387088000774,0.9252720773220062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-30,3492.0,0.0,0.0,0.009228813461959362,0.008080671541392803,0.0,0.0,0.047938864678144455,0.0,0.932287871837616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-20,3899.0,0.0,0.0,0.007676084525883198,0.0058887675404548645,0.0,0.0,0.05743412673473358,0.14932288229465485,0.7771419584751129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,2719.6666666666665,0.0,0.0,0.010023469105362892,0.016981763765215874,0.0,0.0,0.058025334030389786,0.0,0.9079945981502533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-19,2759.1666666666665,0.0,0.017166754230856895,0.0,0.014376900158822536,0.0,0.0,0.06139545515179634,0.0,0.9019366204738617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-31,3505.75,0.0,0.0,0.0,0.012789980508387089,0.0,0.0,0.05837162211537361,0.0,0.9262380599975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-18,3527.0,0.0,0.0,0.0,0.012735371477901936,0.0,0.0,0.06475704163312912,0.00794821884483099,0.9119620621204376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-16,2761.3333333333335,0.0,0.0,0.0,0.02993655577301979,0.0,0.0,0.05561377480626106,0.017645835876464844,0.8945485651493073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-30,1294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-18,2635.0,0.0,0.0,0.01306053064763546,0.023521188646554947,0.0,0.0,0.05666513368487358,0.0,0.9019186198711395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-29,3215.8,0.0,0.0,0.0,0.02157970704138279,0.0,0.0,0.03684670478105545,0.0,0.939334362745285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-04,3919.3333333333335,0.0,0.0,0.0,0.011704410426318645,0.0,0.0,0.0,0.13548295199871063,0.849944531917572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-19,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-30,2785.3333333333335,0.0,0.0,0.0,0.025818951427936554,0.0,0.0,0.0,0.0,0.9712743163108826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-18,1914.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9969963729381561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-30,3117.0,0.0,0.0,0.0,0.016766656190156937,0.0,0.0,0.0,0.0,0.978172093629837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-17,3881.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.030052177608013153,0.0,0.9677801132202148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-29,3079.75,0.0,0.0,0.0,0.017635909840464592,0.0,0.0,0.030067594721913338,0.0,0.9502722024917603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-17,2548.5,0.0,0.0,0.0,0.0,0.0,0.0,0.027882646769285202,0.0,0.9615297317504883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-27,2617.0588235294117,0.25,0.0,0.0,0.020984163507819176,0.0,0.0,0.021648025140166283,0.0,0.9549795687198639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-16,3946.0,0.25,0.0,0.008980474434792995,0.0,0.0,0.0,0.0,0.09704798460006714,0.8889243900775909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-27,3606.0,0.25,0.0,0.0,0.0,0.0,0.0,0.008380324579775333,0.008557023480534554,0.9795436859130859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-15,4274.0,0.25,0.0,0.005647602025419474,0.0,0.0,0.0,0.011700605042278767,0.0,0.9793466329574585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-27,3161.3333333333335,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950984716415405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-21,4637.333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.008222490549087524,0.00542030343785882,0.982994019985199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-02,3254.2,0.25,0.0,0.0,0.0,0.0,0.0,0.012135938741266727,0.0,0.981743723154068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-14,3345.3333333333335,0.5,0.0,0.0,0.0,0.0,0.0,0.011072521097958088,0.0,0.9815768003463745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-01,2807.5555555555557,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905374050140381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-15,3623.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994537889957428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03,3064.0,0.75,0.0,0.0,0.0,0.0,0.0,0.015014085918664932,0.0,0.976972758769989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-14,4213.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949688017368317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-26,3088.3333333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.009879887104034424,0.0,0.9822405874729156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-20,3620.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915853440761566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-01,2830.3333333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950652420520782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-13,2208.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9948824048042297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,3475.0,1.25,0.0,0.0,0.0,0.0,0.0,0.01849635550752282,0.0,0.9774852693080902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-21,2772.0,1.5,0.0,0.006803018040955067,0.03592614084482193,0.0,0.0,0.0,0.0,0.9469842612743378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-02,3446.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888119697570801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,2561.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932264387607574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,2287.75,1.75,0.0,0.0,0.0,0.0,0.0,0.005631568841636181,0.0,0.9846087694168091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26,3586.0,2.0,0.0,0.0,0.023713840171694756,0.0,0.0,0.0,0.0,0.9617476463317871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-08,2514.75,2.0,0.0,0.0,0.0,0.0,0.0,0.005023112520575523,0.0,0.985011100769043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-19,2517.6,2.25,0.0,0.018713466823101044,0.0,0.0,0.0,0.0,0.0,0.9685701131820679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-30,3778.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988773763179779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-20,2625.0,2.25,0.0,0.008257823996245861,0.009340563789010048,0.0,0.0,0.0,0.0,0.9747389853000641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,4169.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924715757369995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-19,2784.2,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919834733009338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-31,1904.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04142841324210167,0.0,0.9535241425037384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18,4204.333333333333,1.75,0.0,0.007576643489301205,0.028778132051229477,0.0,0.0,0.0,0.0,0.9545571208000183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04,5005.5,1.75,0.0,0.0,0.04377668350934982,0.0,0.0,0.0,0.0,0.950530618429184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-30,1121.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932525157928467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-11,3791.5,1.5,0.020117150619626045,0.012060243636369705,0.0,0.0,0.0,0.0,0.0,0.9605542421340942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,3748.5,1.5,0.02508554607629776,0.0,0.0052628470584750175,0.020685022696852684,0.0,0.0,0.0,0.9408836364746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,3697.6666666666665,1.0,0.0,0.025648469105362892,0.0,0.0,0.0066604926250875,0.0,0.0,0.9585999250411987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,84.0,0.0,0.0,0.0,0.6184918880462646,0.0,0.2283477485179901,0.10501480847597122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-19,4748.5,0.0,0.05298277176916599,0.0,0.0,0.010285861790180206,0.21511071175336838,0.0,0.0,0.7187815010547638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,388.0,0.0,0.0,0.0,0.0,0.0,0.25193142890930176,0.0,0.0,0.7403229475021362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-29,566.0,0.0,0.0,0.2238314300775528,0.0,0.0,0.7634373307228088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10,2312.8,0.0,0.024413665756583214,0.0,0.0,0.0,0.4153815805912018,0.0,0.0,0.5550616830587387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29,2755.0,0.0,0.011222857981920242,0.0,0.02833925560116768,0.006795166525989771,0.3952944874763489,0.0,0.0,0.5531968474388123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-27,4043.5,0.0,0.0,0.0,0.0,0.0,0.34064535051584244,0.0,0.0,0.653966635465622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-16,1723.0,0.0,0.7151999473571777,0.0,0.23174747824668884,0.0,0.0,0.0,0.016320090740919113,0.03269098699092865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-05,3388.0,0.0,0.012853414751589298,0.0,0.013102521188557148,0.04482119530439377,0.1803034469485283,0.0,0.0,0.7444734275341034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,3624.0,0.0,0.006213956046849489,0.0,0.0,0.005238212179392576,0.19984453171491623,0.0,0.0,0.781376838684082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27,3581.0,0.0,0.0,0.0,0.0,0.0,0.19218381494283676,0.0,0.0,0.8021755218505859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-17,3216.0,0.0,0.0,0.0,0.0,0.0,0.18555787950754166,0.0,0.005331332329660654,0.8039077520370483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,2298.5,0.0,0.0,0.0,0.0,0.0,0.19128066301345825,0.0,0.0,0.8033916354179382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-16,2939.0,0.0,0.0,0.007824035361409187,0.0,0.0,0.20457129925489426,0.0,0.0,0.7824460566043854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-28,2716.5,0.0,0.0,0.0,0.0,0.007713638246059418,0.1851602867245674,0.0,0.0,0.8017717897891998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
